prompt_id,task_name,strategy,length,specificity,vocabulary,syntax,entropy_mean,entropy_std,word_entropy_mean,word_entropy_std
203,correct_bracketing_1,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.4070933920092825,0.0,5.537844793048882,0.0
204,correct_bracketing_1,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.3572706935542,0.019506884323591267,6.183533972955757,0.027859196639911533
205,correct_bracketing_1,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.338233005622613,0.0033849566530058735,6.125767069087361,0.002970647419458872
206,monotonic,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.329880805750696,0.019328707982892896,5.690901706441206,0.012946604556675631
207,monotonic,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.192571286598936,0.011648072866295586,5.887333820112057,0.03476869919556167
208,monotonic,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.2849196126150115,0.0,5.239476831010447,0.0
209,monotonic,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.298579755807234,0.028896439003089327,5.988860256814423,0.03810277477236315
210,monotonic,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.371412875484255,0.036520574555137186,5.93003024283245,0.09634380938340202
211,common,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.477926253417751,0.02151754615301391,5.70684202690358,0.21311362706552522
212,common,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.4133571653575725,0.0,6.3250320730759935,0.0
213,common,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.163060373196508,0.0,5.050340709546388,0.0
214,common,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.418510754564566,0.016667042763754233,6.335138249837891,0.02666997123042011
215,common,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.482433102608941,0.005459101013850127,6.294687592920887,0.009726465626001029
216,largest_prime_factor,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.278294019599527,0.0842364229097452,6.044037158527283,0.027942335179008036
217,largest_prime_factor,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.243693442301775,0.0,5.803514580467686,0.0
218,largest_prime_factor,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.4131271543271735,0.023475927361729907,5.774433365941343,0.05356940734596816
219,largest_prime_factor,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.19179382075771,0.02668001314509494,5.834816970973575,0.007282811845165612
220,largest_prime_factor,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.339089279507367,0.0194316938110935,5.913915241996723,0.008197348768641165
221,sum_to_n,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.384068479532263,0.0,5.624747626002146,0.0
222,sum_to_n,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.333111292229481,0.009558792081748735,6.16065131957336,0.007453193844015702
223,sum_to_n,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.149293636289854,0.0,4.755296291774868,0.0
224,sum_to_n,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.276697406334546,0.0648787366822289,5.957026194383863,0.10898387121757631
225,sum_to_n,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.379520093974902,0.0009143787533361092,6.100614545952157,0.006371699183394242
226,correct_bracketing_2,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.577284256627464,0.0,5.7174868752881505,0.0
227,correct_bracketing_2,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.168309388610821,0.0,5.985971703476598,0.0
228,correct_bracketing_2,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.423523873354305,0.001998437482347677,5.60539970423759,0.014206379740328465
229,correct_bracketing_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.166973492880058,0.005772729692384649,5.970296111187901,0.019780370134380547
230,correct_bracketing_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.353266685760177,0.002766766306890744,6.37711824345102,0.01794539922165441
231,derivative,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.464363537629136,0.035005233831241614,5.723933324322371,0.052231615947793485
232,derivative,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.417197544930339,0.025385653947943895,6.040369697670398,0.0014658529360588775
233,derivative,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.393961369109286,0.008496472715250683,5.7687165260666875,0.013759657688977486
234,derivative,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.357924476899532,0.055345382500744125,5.846318091969929,0.08581106668166782
235,derivative,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.391181082272306,0.02927992936897503,5.840789708381015,0.07032544524042392
236,fibfib,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.063532870833671,0.001905953329412574,5.63447998652034,0.00435698613151707
237,fibfib,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.240056601122632,0.023109394586876497,5.926567520104587,0.06006750785801978
238,fibfib,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.2502113649987034,0.11074455873030087,5.573022248221463,0.18132781233614642
239,fibfib,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.373111199814291,0.07187969347512475,5.994841482960108,0.123020752457572
240,fibfib,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.459395092805891,0.034687468914639384,5.929873222291359,0.019102842090935414
241,vowels_count,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.582558082441603,0.0,5.349191770915039,0.0
242,vowels_count,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.156510665803954,0.010732588565702512,5.742987179534026,0.03175646243415686
243,vowels_count,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.323649858741823,0.0,5.0692356777594165,0.0
244,vowels_count,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.195430263578764,0.04618165651926565,5.722680395566153,0.03653655881929206
245,vowels_count,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.2479557404581225,0.012616079061498536,6.165534088379113,0.028056028303309593
246,circular_shift,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.393637628058475,0.0,5.546151446020253,0.0
247,circular_shift,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.2707951676826825,0.014945913543373789,6.0321282395625895,0.03511038046796718
248,circular_shift,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.303592546177226,0.0,5.497849953542959,0.0
249,circular_shift,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.274478974994357,0.013716265392531407,5.925434882227421,0.006265234666923522
250,circular_shift,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.332853522181928,0.029504800689596492,6.040543646598126,0.06875730871286966
251,digitsum,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.576172025506597,0.03686046150394652,5.033368703956057,0.11156644324871026
252,digitsum,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.396916264097277,0.06363974923178393,5.9501729021582195,0.010354950814035386
253,digitsum,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.426914485339419,0.015559956461180136,4.986462149531564,0.02987042556874009
254,digitsum,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.4990700248404165,0.0,5.794703664259099,0.0
255,digitsum,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.448736851298706,0.02702668929428536,5.922082661508997,0.06461225372691765
256,fruit_distribution,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.278169041360773,0.005668659828723102,5.873847907227879,0.01018487258685403
257,fruit_distribution,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.308686810968215,0.019793240749737376,5.898923879628151,0.02499070205484108
258,fruit_distribution,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.543597202724847,0.0,5.84633099910992,0.0
259,fruit_distribution,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.2058327653013805,0.012506018221150971,5.841148491924394,0.04321294634971338
260,fruit_distribution,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.298344105970309,0.011220928253895748,5.999507511733204,0.025691493062232344
261,pluck,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.173852045499158,0.00029279290703279056,5.643949051240299,0.002301781213330401
262,pluck,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.211029839962871,0.0031157086415165695,5.778594233600262,0.003624367237017679
263,pluck,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.289261934330885,0.08085338385770283,5.836651734126787,0.11704553818798039
264,pluck,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.227894399067762,0.0,5.8745768000000895,0.0
265,pluck,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.108510918186352,0.0024775352392702996,5.71119859851329,0.012907863998960562
266,search,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.357895132658259,0.00793734627674283,5.802280021798008,0.05617891783676079
267,search,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.371885404354643,0.04488694682436151,6.205199257574058,0.12141176757064885
268,search,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.2889163625592746,0.011080114927257866,5.546949789747935,0.0
269,search,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.45691669138443,0.016093119016491995,6.080385545284367,0.042297451069689275
270,search,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.262935296219711,0.01563052364240498,6.135144882776886,0.03689346330327793
271,strange_sort_list,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.345580435596378,0.005660731666206687,5.712974791095769,0.010354635517340328
272,strange_sort_list,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.303066908581831,0.0013258843590035485,6.003671731541976,0.008175853252126363
273,strange_sort_list,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.4157754808653005,0.0,5.871526267923506,0.0
274,strange_sort_list,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.230642337708902,0.0389844278809203,5.792485448252171,0.08010201426818798
275,strange_sort_list,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.2849339068508305,0.0066602067476741545,5.787321894374734,0.021621021168622714
276,triangle_area_2,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.39380547581385,0.0,5.807499938189642,0.0
277,triangle_area_2,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.42625694485244,0.0026437502643595033,5.757138771550539,0.015288056474211078
278,triangle_area_2,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.314099812694487,0.005280569661832502,5.807885323823262,0.03566261780444471
279,triangle_area_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.260237417430247,0.0,5.458467036173318,0.0
280,triangle_area_2,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.336877617000447,0.02488466513261922,5.850094643440809,0.030722881784068692
281,will_it_fly,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.4005503059511,0.00029259012382039856,5.632310999305831,0.0
282,will_it_fly,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.435587571519191,0.0,5.998077651451902,0.0
283,will_it_fly,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.591352519365987,0.0,5.378492857018316,0.0
284,will_it_fly,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.582072509632592,0.01940013717922286,5.995677565920549,0.0055641483588973525
285,will_it_fly,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.5347502795924495,0.009595804049049653,5.959081193051854,0.15291473907039388
286,smallest_change,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.494680284367105,0.021072865089339744,5.6267981299128875,0.02673671867894143
287,smallest_change,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.221734862466787,0.0,6.019825625562785,0.0
288,smallest_change,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.503301630081307,0.0,5.733587266581306,0.0
289,smallest_change,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.306242806248332,0.02957024473602516,6.147054924617252,0.09791478782370326
290,smallest_change,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.335281272099396,0.003920959833095899,6.047064275925008,0.016017342018686757
291,total_match,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.430155144569156,0.0067214031448909585,5.473821859856258,0.01774770157652714
292,total_match,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.374691984486186,0.0,6.150538869861921,0.0
293,total_match,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.31329565099834,0.0,5.241523389918247,0.0
294,total_match,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.401717351256526,0.0,5.568171416454118,0.0
295,total_match,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.345340296547727,0.02152391218620693,5.963441715715376,0.05493028871197509
296,is_multiply_prime,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.173162194984973,0.044838532847957864,5.988103757386357,0.01310082919263878
297,is_multiply_prime,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.141037972868027,0.0,5.847352299722472,0.0
298,is_multiply_prime,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.229787718903859,0.0,6.05165264465089,0.0
299,is_multiply_prime,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.304779089374134,0.0,5.6569482654948375,0.0
300,is_multiply_prime,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.375876874829016,0.0,5.880261057886934,0.0
301,is_simple_power,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.391973022891543,0.0012919667627672318,5.673639940826671,0.0
302,is_simple_power,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.372176963189209,0.0064286634753906785,5.960881824145789,0.03076179228016464
303,is_simple_power,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.160107654039857,0.0,5.486953849278612,0.0
304,is_simple_power,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.102459665706704,0.05635766501879892,6.002601990493735,0.056808263793775654
305,is_simple_power,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.3304328087444315,0.0,6.044044789288524,0.0
306,iscube,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.470747942865026,0.0,5.3238594685685605,0.0
307,iscube,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.442274827223417,0.0,5.920385865596152,0.0
308,iscube,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.364483900557944,0.0,5.2065465788090854,0.0
309,iscube,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.3843243657430016,0.0,5.979831504723251,0.0
310,iscube,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.434047057389773,0.0,5.948362167355003,0.0
311,hex_key,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.481319678638096,0.08267197736097293,5.723385450794071,0.10324722889615985
312,hex_key,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.39724169024194,0.07073349612366132,5.86530878569138,0.015224285604982941
313,hex_key,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.20842455811797,0.0021914886142326397,6.191720345994151,0.016744651485470288
314,hex_key,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.396042382716907,0.004060127277518393,5.845891812368521,0.005555747688143646
315,hex_key,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.395103048144377,0.08333236309917212,5.9340856429698245,0.06606183300042362
316,decimal_to_binary,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.54601000932257,0.0002677854168306703,6.03064165264246,0.004197466928284044
317,decimal_to_binary,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.468823978103302,0.024053576791645614,6.070673536907714,0.008327466092575574
318,decimal_to_binary,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.523359678831368,0.0009720119900205608,4.953213053667203,0.0
319,decimal_to_binary,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.278436361114167,0.001675256904009194,5.976958818899364,0.013207779953604528
320,decimal_to_binary,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.478510135252697,0.0,6.026894161897896,0.0
321,is_happy,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.55254657418501,0.01678079885497503,5.458809258396163,0.007775433710706694
322,is_happy,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.393138213388251,0.004329806026635907,6.019932864667107,0.005000000000000071
323,is_happy,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.374723217896511,0.0,5.356558335416673,0.0
324,is_happy,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.350882753746932,0.026276676063869922,5.887320271177866,0.019397181794586285
325,is_happy,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.473319563098636,0.010377585277636634,5.965103639213231,0.05962806070552702
326,numerical_letter_grade,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.529427915740669,0.0,6.039021012972303,0.0
327,numerical_letter_grade,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.545735710004252,0.0,6.037497923934973,0.0
328,numerical_letter_grade,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.325408831789376,0.11982613246488043,5.463416651787641,0.211615731861189
329,numerical_letter_grade,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.525595139030509,0.004315860711676748,5.969431296326446,0.0453571844349642
330,numerical_letter_grade,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.621163829740213,0.012157810122739577,6.075214709905496,0.0
331,prime_length,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.385633927809323,0.005757125603165819,5.514807293688465,0.0
332,prime_length,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.315798242560051,0.0,5.848337196321193,0.0
333,prime_length,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.487906550040122,0.004573521515624149,5.327021607609221,0.0
334,prime_length,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.394543767258491,0.02058786585669026,5.799804265014681,0.020467121396326025
335,prime_length,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.378414055109809,0.016188791260688264,5.842924710303952,0.019173106109943206
336,starts_one_ends,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.456532319777173,0.007131648590790406,5.53081214251606,0.007158268777143615
337,starts_one_ends,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.4225811915872955,0.028123166527805103,5.666653239136016,0.049773636008036436
338,starts_one_ends,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.360705009757064,0.009124105671667503,5.4329691591355225,0.03624805695975305
339,starts_one_ends,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.379783741861311,0.0043024541062084915,5.680140475386219,0.001061729201714406
340,starts_one_ends,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.445509423090867,0.014455067603646317,5.806392671752667,0.09746022712439514
341,solve_1,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.2671072825814935,0.0026698254619254157,5.402960108348429,0.01579370629554177
342,solve_1,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.214784554255277,0.01123567907536227,5.697000327879098,0.029605735307960044
343,solve_1,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.177966912512056,0.0,5.372026917600515,0.0
344,solve_1,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.24189153943807,0.0008991196588871636,5.507397483234149,0.009178739528661729
345,solve_1,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.33285802611596,0.06175196706208465,5.7978078449672905,0.0144970378170844
346,anti_shuffle,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.3114905288148195,0.0013328167349360598,5.680024714681297,0.009760947332222969
347,anti_shuffle,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.410970632331425,0.002946023289277282,5.967430136234991,0.012823274532134747
348,anti_shuffle,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.446306355525776,0.03178795785315813,5.836146693803972,0.09053751941735756
349,anti_shuffle,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.412741580488278,0.004594297702586658,5.901233931315791,0.01556011079006403
350,anti_shuffle,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.34296555009769,0.04318107617924115,5.986681589519568,0.012674723180522863
351,get_row,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.494218768012611,0.009072876207698295,6.058122785072837,0.23081477188134925
352,get_row,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.172014612226734,0.009506141486782981,5.735445330789642,0.008449366962311284
353,get_row,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.396151394899915,0.05127371174393696,6.131807962643942,0.05243351703064118
354,get_row,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.2724006750913786,0.0,5.8586344753264505,0.0
355,get_row,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.197966359198383,0.004611712174074492,5.92794007877771,0.030259633174894992
356,sort_array,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.525488177278727,0.028875475546726283,6.244125857456844,0.08778790321245933
357,sort_array,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.5256631130184415,0.029480573215903694,6.255018722250844,0.15305764532840188
358,sort_array,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.249164499134617,0.01943720265113882,5.7926815643163145,0.01854091800582225
359,sort_array,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.436819075881832,0.07563931736398709,6.1635668445109975,0.04043231120660361
360,sort_array,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.486447863030679,0.0011583101169885578,6.30693619422353,0.013520920256016922
361,encrypt,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.2236107192081835,0.016711147213216267,5.999611782062189,0.0
362,encrypt,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.244553665048917,0.0012356204137311977,6.06610576733748,0.0
363,encrypt,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.222365406043914,0.018188732067995865,6.077183704663904,0.003050401751019707
364,encrypt,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.239248960070592,0.016380575173814735,6.199513287981234,0.0030269952268754123
365,encrypt,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.274061568387841,0.014841983872814036,6.108742916793924,0.02077827643488463
366,next_smallest,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.416801459216388,0.008489810469469977,5.9417152120149215,0.07991158853863198
367,next_smallest,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.496514161294096,0.0020391752430167997,5.944075531809323,0.006546266757736064
368,next_smallest,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.299370925207467,0.0023764150971132382,5.307745952254697,0.012877372156575362
369,next_smallest,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.452332623359734,0.02621957063749782,6.116721445519924,0.029507156766389053
370,next_smallest,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.421774802019974,0.0,6.125723594371322,0.0
371,is_bored,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.342165745926694,0.008367082353404632,5.828716709551675,0.039758742035574744
372,is_bored,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.426133352230745,0.0336205957834878,6.031215681256718,0.04725406967616842
373,is_bored,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.209039192341498,0.0,5.5463701301561805,0.0
374,is_bored,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.280275341562837,0.000644630495490972,5.997760371351701,0.006887417487203606
375,is_bored,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.361162878263827,0.03880540196416576,6.070568716708731,0.035613219145682724
376,any_int,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.505416249230588,0.0,5.383411380083306,0.0
377,any_int,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.286470694374806,0.015747649163466094,5.6719925523536725,0.013062385521513066
378,any_int,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.1910104330081746,0.0,5.13192838504225,0.0
379,any_int,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.3320856154378635,0.13943948199520292,5.350741071697125,0.09907113274322818
380,any_int,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.554856893640905,0.0,5.926305412171021,0.0
381,encode,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.052770103369503,0.053518043946326824,5.758991624195258,0.07735481043185014
382,encode,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.332393898886028,0.0030508289246370173,5.917599886402455,0.0019735620971594865
383,encode,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,3.996792853482885,0.0,5.8170707196158356,0.0
384,encode,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.40736233195838,0.012062605346809328,6.222071974432916,0.008404188750722305
385,encode,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.325918599990023,0.009786512507706287,6.230584496366897,0.04396932829472898
386,skjkasdkd,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.329495266679106,0.00029319513999475076,5.898087984796672,0.0
387,skjkasdkd,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.219081821923066,0.01804094124708546,6.086708055814723,0.02066017796691705
388,skjkasdkd,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.318020359457661,0.004537562183696764,5.995300378576711,0.05953815269696606
389,skjkasdkd,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.110630020203076,0.011898523731118965,6.026149169146303,0.011749304474959749
390,skjkasdkd,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.184013199873354,0.04128716019983425,5.989520154371727,0.03212356936098512
391,check_dict_case,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.684772677006174,0.010097213350988425,5.531251814357128,0.13043511977706487
392,check_dict_case,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.422719278456707,0.004089365016535564,6.025186691531932,0.0047619825805660385
393,check_dict_case,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.298538499878243,0.0,5.620462352303379,0.0
394,check_dict_case,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.449004349149083,0.005965106240323692,6.077311987993079,0.023193019431000293
395,check_dict_case,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.4097753923694505,0.015492152466914122,6.055624291091443,0.0012246343078954017
396,count_up_to,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.191272445553137,0.0002589208484767625,5.680495601570738,0.0
397,count_up_to,Zero-Shot,Medium,Semi-Concrete,Mixed,Declarative,4.196930328001328,0.020105372702574766,6.14714099751733,1.8801818015840532e-05
398,count_up_to,Few-Shot,Medium,Concrete,Programming-Heavy,Imperative,4.219486916039413,0.0013303123084863699,6.034411499261045,0.004191259397703817
399,count_up_to,Chain-of-Thought,Long,Concrete,Programming-Heavy,Imperative,4.223849370130581,0.0,6.220237944282587,0.0
400,count_up_to,Chain-of-Thought,Long,Concrete,Programming-Heavy,Declarative,4.1814236816969705,0.0,6.165660227296792,0.0
401,multiply,Zero-Shot,Short,Abstract,Natural Language,Imperative,4.440158997021636,0.0,5.47620889315554,0.0
